H,V,C,Munsell,R,G,B
2.5YR,8,2,2.5YR 8/2,218.4574506,198.1512855,188.7662129
2.5YR,8,4,2.5YR 8/4,238.326682,192.5913474,169.8793533
2.5YR,8,6,2.5YR 8/6,253.7895827,187.4628457,153.3653734
2.5YR,8,8,2.5YR 8/8,255,181.7664708,134.8853958
2.5YR,8,10,2.5YR 8/10,255,176.794545,116.8356059
2.5YR,8,12,2.5YR 8/12,255,170.7767773,95.48938157
2.5YR,8,14,2.5YR 8/14,255,164.5799137,71.63239676
2.5YR,8,16,2.5YR 8/16,255,160.2412478,45.91915527
2.5YR,8,18,2.5YR 8/18,255,155.6829553,0
2.5YR,8,20,2.5YR 8/20,255,152.0208179,0
2.5YR,8,22,2.5YR 8/22,255,147.7294965,0
2.5YR,8,24,2.5YR 8/24,255,144.0068292,0
2.5YR,8,26,2.5YR 8/26,255,140.9065897,0
5YR,8,2,5YR 8/2,218.982289,198.4049146,184.4056639
5YR,8,4,5YR 8/4,235.8155031,194.0854195,164.2647897
5YR,8,6,5YR 8/6,249.7947484,189.8798258,145.2048833
5YR,8,8,5YR 8/8,255,185.3615525,123.050722
5YR,8,10,5YR 8/10,255,181.4689664,102.7634562
5YR,8,12,5YR 8/12,255,177.3351305,77.69922289
5YR,8,14,5YR 8/14,255,173.7086211,45.48311691
5YR,8,16,5YR 8/16,255,169.9397721,0
5YR,8,18,5YR 8/18,255,167.9148709,0
5YR,8,20,5YR 8/20,255,165.5087526,0
5YR,8,22,5YR 8/22,255,164.6099038,0
5YR,8,24,5YR 8/24,255,162.4743799,0
5YR,8,26,5YR 8/26,255,161.1806656,0
7.5YR,8,2,7.5YR 8/2,218.2470415,199.0020182,180.8338574
7.5YR,8,4,7.5YR 8/4,232.5576604,195.7518152,159.4024005
7.5YR,8,6,7.5YR 8/6,245.3083968,192.3076975,138.1112465
7.5YR,8,8,7.5YR 8/8,255,188.9353002,114.2497003
7.5YR,8,10,7.5YR 8/10,255,186.0310028,90.47129716
7.5YR,8,12,7.5YR 8/12,255,183.2109382,61.09164818
7.5YR,8,14,7.5YR 8/14,255,180.7897554,8.725511897
7.5YR,8,16,7.5YR 8/16,255,178.8705711,0
7.5YR,8,18,7.5YR 8/18,255,177.3948185,0
7.5YR,8,20,7.5YR 8/20,255,176.5789177,0
7.5YR,8,22,7.5YR 8/22,255,175.4858487,0
7.5YR,8,24,7.5YR 8/24,255,174.8616978,0
10YR,5,1,10YR 5/1,,,
10YR,5,2,10YR 5/2,136.8043734,120.4035065,101.5556151
10YR,5,3,10YR 5/3,138,115,88
10YR,5,4,10YR 5/4,147.9288018,117.8694886,79.71196429
10YR,8,10,10YR 8/10,255,191.0285106,78.53516193
10YR,8,12,10YR 8/12,255,189.0817043,42.91448505
10YR,8,14,10YR 8/14,255,187.4396876,0
10YR,8,16,10YR 8/16,255,186.1886614,0
10YR,8,18,10YR 8/18,255,185.2484448,0
10YR,8,20,10YR 8/20,255,184.66825,0
10YR,8,22,10YR 8/22,255,184.1563223,0
2.5Y,8,2,2.5Y 8/2,213.5294019,201.1856962,174.2591255
2.5Y,8,4,2.5Y 8/4,223.0584331,199.9472243,150.0099947
2.5Y,8,6,2.5Y 8/6,231.8108471,198.5133678,124.227464
2.5Y,8,8,2.5Y 8/8,239.271312,197.0320388,97.90112847
2.5Y,8,10,2.5Y 8/10,245.5808552,195.6119237,67.75896899
2.5Y,8,12,2.5Y 8/12,250.6383329,194.401739,17.02639733
2.5Y,8,14,2.5Y 8/14,254.5574723,193.3643274,0
2.5Y,8,16,2.5Y 8/16,255,192.6983793,0
2.5Y,8,18,2.5Y 8/18,255,192.20909,0
2.5Y,8,20,2.5Y 8/20,255,191.9002187,0
2.5Y,8,22,2.5Y 8/22,255,191.6811276,0
5Y,8,2,5Y 8/2,210.6364881,202.2676817,172.5965017
5Y,8,4,5Y 8/4,216.6873694,202.3572971,146.6616035
5Y,8,6,5Y 8/6,222.933283,201.9553301,119.5352255
5Y,8,8,5Y 8/8,228.2676292,201.4463507,90.56732514
5Y,8,10,5Y 8/10,232.762606,200.8805493,55.85937943
5Y,8,12,5Y 8/12,236.314974,200.3829606,0
5Y,8,14,5Y 8/14,238.9337261,199.9448958,0
5Y,8,16,5Y 8/16,240.4713276,199.7178362,0
5Y,8,18,5Y 8/18,241.3374309,199.5996724,0
5Y,8,20,5Y 8/20,242.6027345,199.2820093,0
5Y,8,22,5Y 8/22,242.7034349,199.3735924,0
7.5Y,8,2,7.5Y 8/2,208.1092179,203.1406178,171.7354181
7.5Y,8,4,7.5Y 8/4,212.7349166,203.7254796,145.5081797
7.5Y,8,6,7.5Y 8/6,216.6421287,204.1586702,117.852169
7.5Y,8,8,7.5Y 8/8,219.9474522,204.4318873,87.4806561
7.5Y,8,10,7.5Y 8/10,222.6284108,204.5599742,50.76572512
7.5Y,8,12,7.5Y 8/12,225.1920633,204.481022,0
7.5Y,8,14,7.5Y 8/14,226.7080093,204.4768489,0
7.5Y,8,16,7.5Y 8/16,227.9472412,204.3821412,0
7.5Y,8,18,7.5Y 8/18,228.5415051,204.3795381,0
7.5Y,8,20,7.5Y 8/20,229.3536047,204.2375694,0
10Y,9,2,10Y 9/2,233.2873012,231.4173449,196.4047723
10Y,9,4,10Y 9/4,235.9715794,232.7804874,168.6191653
10Y,9,6,10Y 9/6,238.3094343,233.840917,140.3281615
10Y,9,8,10Y 9/8,240.1254775,234.7669543,109.1262549
10Y,9,10,10Y 9/10,241.5101257,235.4229217,76.07619496
10Y,9,12,10Y 9/12,242.6638297,235.9701023,14.68745369
10Y,9,14,10Y 9/14,243.582371,236.3513571,0
10Y,9,16,10Y 9/16,244.2004182,236.5888327,0
10Y,9,18,10Y 9/18,244.5648114,236.7885273,0
10Y,9,20,10Y 9/20,244.5472831,236.9494201,0
10Y,9,22,10Y 9/22,245.0327207,237.0227821,0
2.5GY,9,2,2.5GY 9/2,230.2202624,232.2781599,197.1728972
2.5GY,9,4,2.5GY 9/4,229.5415321,234.6311695,169.8163438
2.5GY,9,6,2.5GY 9/6,229.0965152,236.4824304,142.5463947
2.5GY,9,8,2.5GY 9/8,228.1206498,238.2158098,112.4702419
2.5GY,9,10,2.5GY 9/10,227.0962572,239.5971953,80.23436095
2.5GY,9,12,2.5GY 9/12,226.0408472,240.8417741,22.22757944
2.5GY,9,14,2.5GY 9/14,225.1622,241.7533699,0
2.5GY,9,16,2.5GY 9/16,224.8277712,242.2854384,0
2.5GY,9,18,2.5GY 9/18,224.6206894,242.7010697,0
2.5GY,9,20,2.5GY 9/20,224.4355122,242.8935031,0
2.5GY,9,22,2.5GY 9/22,224.1569127,243.1822468,0
5GY,9,2,5GY 9/2,226.5492544,233.2300529,198.6822779
5GY,9,4,5GY 9/4,223.6618915,236.1446602,172.3309208
5GY,9,6,5GY 9/6,219.9387256,238.8326912,146.4535262
5GY,9,8,5GY 9/8,215.8582443,241.3041872,118.7372796
5GY,9,10,5GY 9/10,212.1004502,243.3634897,88.59506518
5GY,9,12,5GY 9/12,207.904743,245.3333982,44.98231891
5GY,9,14,5GY 9/14,204.3194711,246.8888319,0
5GY,9,16,5GY 9/16,201.0026593,248.1953887,0
5GY,9,18,5GY 9/18,198.7726526,249.0750398,0
5GY,9,20,5GY 9/20,197.3975629,249.6096094,0
5GY,9,22,5GY 9/22,195.9382675,250.1459485,0
7.5GY,9,2,7.5GY 9/2,219.0294465,234.9262294,203.61554
7.5GY,9,4,7.5GY 9/4,210.1990715,239.0293933,182.2525905
7.5GY,9,6,7.5GY 9/6,200.9850216,242.8686456,159.3072402
7.5GY,9,8,7.5GY 9/8,191.8393187,246.1909526,137.0859171
7.5GY,9,10,7.5GY 9/10,181.9501601,249.3598076,112.1991528
7.5GY,9,12,7.5GY 9/12,172.2328604,252.1213954,84.58863931
7.5GY,9,14,7.5GY 9/14,161.909212,254.6712317,47.72408582
7.5GY,9,16,7.5GY 9/16,150.7212549,255,0
7.5GY,9,18,7.5GY 9/18,140.9091697,255,0
7.5GY,9,20,7.5GY 9/20,131.6324737,255,0
7.5GY,9,22,7.5GY 9/22,121.4841722,255,0
7.5GY,9,24,7.5GY 9/24,109.1620794,255,0
7.5GY,9,26,7.5GY 9/26,95.68059422,255,0
7.5GY,9,28,7.5GY 9/28,80.64125821,255,0
10GY,9,2,10GY 9/2,213.2011608,236.0216088,208.9125427
10GY,9,4,10GY 9/4,199.8556345,240.8408345,191.6895176
10GY,9,6,10GY 9/6,183.5223723,245.8518321,172.726695
10GY,9,8,10GY 9/8,169.6917204,249.5360094,156.9487488
10GY,9,10,10GY 9/10,152.4892313,253.4549481,138.1404302
10GY,9,12,10GY 9/12,134.5031097,255,120.9764692
10GY,9,14,10GY 9/14,112.0301643,255,100.7444342
10GY,9,16,10GY 9/16,81.89461118,255,76.97226864
10GY,9,18,10GY 9/18,24.58412839,255,45.45361872
10GY,9,20,10GY 9/20,0,255,0
10GY,9,22,10GY 9/22,0,255,0
10GY,9,24,10GY 9/24,0,255,0
10GY,9,26,10GY 9/26,0,255,0
10GY,9,28,10GY 9/28,0,255,0
2.5G,9,2,2.5G 9/2,208.5149082,236.7239329,214.4650099
2.5G,9,4,2.5G 9/4,190.2241243,242.1673779,202.2890581
2.5G,9,6,2.5G 9/6,167.8186759,247.7416613,188.8227413
2.5G,9,8,2.5G 9/8,145.9747489,252.1307221,177.8035013
2.5G,9,10,2.5G 9/10,119.4878672,255,166.4904196
2.5G,9,12,2.5G 9/12,86.10096744,255,155.7971026
2.5G,9,14,2.5G 9/14,0,255,144.4160424
2.5G,9,16,2.5G 9/16,0,255,132.9458832
2.5G,9,18,2.5G 9/18,0,255,119.3302596
2.5G,9,20,2.5G 9/20,0,255,106.583572
2.5G,9,22,2.5G 9/22,0,255,95.77004606
2.5G,9,24,2.5G 9/24,0,255,84.52117777
2.5G,9,26,2.5G 9/26,0,255,76.00084346
2.5G,9,28,2.5G 9/28,0,255,63.76309238
5G,9,2,5G 9/2,206.073034,236.954013,218.536457
5G,9,4,5G 9/4,184.0592655,242.7865235,210.4156875
5G,9,6,5G 9/6,156.5533912,248.6471514,202.1399464
5G,9,8,5G 9/8,127.0965178,253.4249279,195.3733616
5G,9,10,5G 9/10,90.2489565,255,189.4165592
5G,9,12,5G 9/12,0,255,183.4066194
5G,9,14,5G 9/14,0,255,178.5931087
5G,9,16,5G 9/16,0,255,173.4668779
5G,9,18,5G 9/18,0,255,169.6616423
5G,9,20,5G 9/20,0,255,166.7726319
5G,9,22,5G 9/22,0,255,164.2725503
5G,9,24,5G 9/24,0,255,162.3771846
5G,9,26,5G 9/26,0,255,160.9903231
5G,9,28,5G 9/28,0,255,159.9292998
7.5G,9,2,7.5G 9/2,204.389462,237.0673407,221.6879844
7.5G,9,4,7.5G 9/4,180.4625929,243.0573849,215.6614112
7.5G,9,6,7.5G 9/6,150.8837826,248.9187045,209.7959701
7.5G,9,8,7.5G 9/8,117.93613,253.7556555,204.8761796
7.5G,9,10,7.5G 9/10,73.75623875,255,200.8687496
7.5G,9,12,7.5G 9/12,0,255,196.7806135
7.5G,9,14,7.5G 9/14,0,255,193.7908137
7.5G,9,16,7.5G 9/16,0,255,190.0947216
7.5G,9,18,7.5G 9/18,0,255,187.0896675
7.5G,9,20,7.5G 9/20,0,255,185.5362719
7.5G,9,22,7.5G 9/22,0,255,183.2337815
7.5G,9,24,7.5G 9/24,0,255,181.7940662
10G,9,2,10G 9/2,203.4605417,237.0338066,224.3433013
10G,9,4,10G 9/4,178.1098042,243.0618822,220.7219933
10G,9,6,10G 9/6,146.6622684,248.8957221,217.4664976
10G,9,8,10G 9/8,108.8452787,253.9216061,214.4992977
10G,9,10,10G 9/10,54.01676467,255,212.5937105
10G,9,12,10G 9/12,0,255,210.5655991
10G,9,14,10G 9/14,0,255,209.8172006
10G,9,16,10G 9/16,0,255,208.9287349
10G,9,18,10G 9/18,0,255,207.7695841
10G,9,20,10G 9/20,0,255,207.7953206
10G,9,22,10G 9/22,0,255,206.9840264
10G,9,24,10G 9/24,0,255,207.2703281
2.5BG,9,2,2.5BG 9/2,202.7820366,236.9716539,226.6193063
2.5BG,9,4,2.5BG 9/4,176.3235563,242.9873958,225.2093796
2.5BG,9,6,2.5BG 9/6,142.7643071,248.8734296,224.0343106
2.5BG,9,8,2.5BG 9/8,101.0767532,253.8994396,223.2652704
2.5BG,9,10,2.5BG 9/10,24.06276988,255,222.8998613
2.5BG,9,12,2.5BG 9/12,0,255,222.8047778
2.5BG,9,14,2.5BG 9/14,0,255,222.8588965
2.5BG,9,16,2.5BG 9/16,0,255,222.9112716
2.5BG,9,18,2.5BG 9/18,0,255,223.4665922
2.5BG,9,20,2.5BG 9/20,0,255,224.1576399
2.5BG,9,22,2.5BG 9/22,0,255,224.7536786
5BG,9,2,5BG 9/2,202.8424177,236.662816,229.4850518
5BG,9,4,5BG 9/4,174.7768029,242.7812358,230.3785863
5BG,9,6,5BG 9/6,139.3385512,248.633477,231.6939874
5BG,9,8,5BG 9/8,91.52653893,253.7763244,233.4849453
5BG,9,10,5BG 9/10,0,255,235.3649339
5BG,9,12,5BG 9/12,0,255,237.8509328
5BG,9,14,5BG 9/14,0,255,240.6663435
5BG,9,16,5BG 9/16,0,255,243.4072131
5BG,9,18,5BG 9/18,0,255,246.6968142
5BG,9,20,5BG 9/20,0,255,249.4360341
7.5BG,9,2,7.5BG 9/2,203.249704,236.1895966,233.0410696
7.5BG,9,4,7.5BG 9/4,173.9045338,242.2908842,236.8276923
7.5BG,9,6,7.5BG 9/6,136.9042553,248.0285466,241.0844136
7.5BG,9,8,7.5BG 9/8,81.27408521,253.351444,245.6042861
7.5BG,9,10,7.5BG 9/10,0,255,249.3438466
7.5BG,9,12,7.5BG 9/12,0,255,253.7925027
7.5BG,9,14,7.5BG 9/14,0,255,255
7.5BG,9,16,7.5BG 9/16,0,255,255
7.5BG,9,18,7.5BG 9/18,0,255,255
10BG,9,2,10BG 9/2,204.7110162,235.5986226,235.1565012
10BG,9,4,10BG 9/4,174.2260104,241.6488359,242.2690786
10BG,9,6,10BG 9/6,136.1377463,247.2732318,249.1914912
10BG,9,8,10BG 9/8,80.99418355,252.3485456,255
10BG,9,10,10BG 9/10,0,255,255
10BG,9,12,10BG 9/12,0,255,255
10BG,9,14,10BG 9/14,0,255,255
10BG,9,16,10BG 9/16,0,255,255
10BG,9,18,10BG 9/18,0,255,255
2.5B,9,2,2.5B 9/2,207.3665245,234.6728942,237.4640566
2.5B,9,4,2.5B 9/4,175.8817576,240.7448541,247.4946533
2.5B,9,6,2.5B 9/6,137.6380676,246.2026416,255
2.5B,9,8,2.5B 9/8,83.42564475,250.932561,255
2.5B,9,10,2.5B 9/10,0,255,255
2.5B,9,12,2.5B 9/12,0,255,255
2.5B,9,14,2.5B 9/14,0,255,255
2.5B,9,16,2.5B 9/16,0,255,255
5B,9,2,5B 9/2,210.3539007,233.7492467,238.791033
5B,9,4,5B 9/4,180.2758507,239.2802347,252.4647907
5B,9,6,5B 9/6,146.3076356,243.859478,255
5B,9,8,5B 9/8,103.8961988,247.8157287,255
5B,9,10,5B 9/10,0,251.9436192,255
5B,9,12,5B 9/12,0,255,255
5B,9,14,5B 9/14,0,255,255
5B,9,16,5B 9/16,0,255,255
7.5B,9,2,7.5B 9/2,213.8427494,232.757168,239.3352299
7.5B,9,4,7.5B 9/4,185.9029133,237.7458879,255
7.5B,9,6,7.5B 9/6,153.1521829,242.3343217,255
7.5B,9,8,7.5B 9/8,113.7470209,245.9894196,255
7.5B,9,10,7.5B 9/10,39.54326815,249.4155164,255
7.5B,9,12,7.5B 9/12,0,253.2910971,255
10B,9,2,10B 9/2,216.2164266,232.0599238,239.7708448
10B,9,4,10B 9/4,192.7286755,235.9612082,255
10B,9,6,10B 9/6,165.8567475,239.518308,255
10B,9,8,10B 9/8,137.9143186,242.2124806,255
10B,9,10,10B 9/10,97.85186802,244.6136906,255
2.5PB,9,2,2.5PB 9/2,220.5406568,230.8275581,239.9506287
2.5PB,9,4,2.5PB 9/4,202.9126815,233.3523051,255
2.5PB,9,6,2.5PB 9/6,182.838384,235.6885988,255
2.5PB,9,8,2.5PB 9/8,161.1042164,237.7267727,255
2.5PB,9,10,2.5PB 9/10,136.0723317,239.480973,255
5PB,9,2,5PB 9/2,223.0247462,230.1165599,239.9194463
5PB,9,4,5PB 9/4,211.916897,230.9889367,255
5PB,9,6,5PB 9/6,196.9571479,232.2279401,255
5PB,9,8,5PB 9/8,183.0883402,233.0035158,255
5PB,9,10,5PB 9/10,166.5060106,233.5332398,255
7.5PB,9,2,7.5PB 9/2,226.4219908,229.1554243,239.5868235
7.5PB,9,4,7.5PB 9/4,220.561446,228.5593536,255
7.5PB,9,6,7.5PB 9/6,213.3420335,228.0799183,255
7.5PB,9,8,7.5PB 9/8,208.1410805,226.3488871,255
7.5PB,9,10,7.5PB 9/10,206.6032158,223.6458967,255
10PB,9,2,10PB 9/2,229.1524614,228.4260596,238.7812944
10PB,9,4,10PB 9/4,227.3951855,226.712778,255
10PB,9,6,10PB 9/6,223.9235672,225.2947641,255
10PB,9,8,10PB 9/8,224.7695266,221.9646866,255
10PB,9,10,10PB 9/10,223.8684822,218.8592502,255
2.5P,9,2,2.5P 9/2,230.84007,227.9251791,238.6487694
2.5P,9,4,2.5P 9/4,233.2433793,225.2314008,254.7562212
2.5P,9,6,2.5P 9/6,236.4045236,221.9856787,255
2.5P,9,8,2.5P 9/8,240.8163942,217.8330928,255
2.5P,9,10,2.5P 9/10,247.3175869,212.3584745,255
5P,9,2,5P 9/2,232.2890966,227.6067605,237.5138127
5P,9,4,5P 9/4,237.9575552,223.9031596,253.2472003
5P,9,6,5P 9/6,244.5861148,219.8626957,255
5P,9,8,5P 9/8,253.8106507,214.1828342,255
5P,9,10,5P 9/10,255,208.3862381,255
5P,9,12,5P 9/12,255,201.5577723,255
5P,9,14,5P 9/14,255,194.7638132,255
7.5P,9,2,7.5P 9/2,235.6318142,226.8573236,234.8538091
7.5P,9,4,7.5P 9/4,247.5239938,221.6116163,245.6509977
7.5P,9,6,7.5P 9/6,255,216.3838705,255
7.5P,9,8,7.5P 9/8,255,209.7107361,255
7.5P,9,10,7.5P 9/10,255,202.7441793,255
7.5P,9,12,7.5P 9/12,255,195.6676537,255
7.5P,9,14,7.5P 9/14,255,188.0033214,255
7.5P,9,16,7.5P 9/16,255,179.0397501,255
10P,9,2,10P 9/2,237.2092859,226.5257216,233.3159729
10P,9,4,10P 9/4,251.5844439,220.7234217,241.1305559
10P,9,6,10P 9/6,255,214.6762039,248.9285505
10P,9,8,10P 9/8,255,206.7259962,255
10P,9,10,10P 9/10,255,198.3028198,255
10P,9,12,10P 9/12,255,189.7037459,255
10P,9,14,10P 9/14,255,180.8927302,255
10P,9,16,10P 9/16,255,169.8379102,255
2.5RP,9,2,2.5RP 9/2,238.6921262,226.2261714,231.7070103
2.5RP,9,4,2.5RP 9/4,254.9346035,220.0948595,236.2076473
2.5RP,9,6,2.5RP 9/6,255,213.0960872,240.9490675
2.5RP,9,8,2.5RP 9/8,255,205.2214101,246.9682141
2.5RP,9,10,2.5RP 9/10,255,196.7340833,251.3060355
2.5RP,9,12,2.5RP 9/12,255,187.5151418,255
2.5RP,9,14,2.5RP 9/14,255,176.26391,255
2.5RP,9,16,2.5RP 9/16,255,165.3988353,255
5RP,9,2,5RP 9/2,240.1075311,225.9802601,229.7567052
5RP,9,4,5RP 9/4,255,219.3603852,230.5905259
5RP,9,6,5RP 9/6,255,211.8844538,231.8667217
5RP,9,8,5RP 9/8,255,204.2846709,233.2384528
5RP,9,10,5RP 9/10,255,194.7872697,235.2386877
5RP,9,12,5RP 9/12,255,184.535364,237.6524694
5RP,9,14,5RP 9/14,255,175.1866685,240.341974
5RP,9,16,5RP 9/16,255,164.1885081,241.6465115
7.5RP,9,2,7.5RP 9/2,241.1351923,225.8167367,228.1667185
7.5RP,9,4,7.5RP 9/4,255,218.9183945,226.3112387
7.5RP,9,6,7.5RP 9/6,255,211.2514664,224.6837144
7.5RP,9,8,7.5RP 9/8,255,204.1044457,224.4463847
7.5RP,9,10,7.5RP 9/10,255,194.1720532,222.3509521
7.5RP,9,12,7.5RP 9/12,255,183.999617,221.9363234
7.5RP,9,14,7.5RP 9/14,255,174.3002047,221.4051675
10RP,9,2,10RP 9/2,241.8797263,225.7261107,226.7371253
10RP,9,4,10RP 9/4,255,218.5178799,221.8603898
10RP,9,6,10RP 9/6,255,210.8301365,217.4517135
10RP,9,8,10RP 9/8,255,203.5973759,213.2273424
10RP,9,10,10RP 9/10,255,194.4472027,210.1234633
10RP,9,12,10RP 9/12,255,183.508213,206.1665743
10RP,9,14,10RP 9/14,255,172.8419083,203.099415
2.5R,9,2,2.5R 9/2,242.6810561,225.6066162,225.3781895
2.5R,9,4,2.5R 9/4,255,218.2352851,217.7057133
2.5R,9,6,2.5R 9/6,255,210.4979096,210.3787612
2.5R,9,8,2.5R 9/8,255,203.8271407,204.7609561
2.5R,9,10,2.5R 9/10,255,194.2334923,198.5731729
2.5R,9,12,2.5R 9/12,255,183.3977089,191.6640266
2.5R,9,14,2.5R 9/14,255,172.8113073,186.6659893
5R,9,2,5R 9/2,243.5581681,225.5273937,223.3811311
5R,9,4,5R 9/4,255,218.0493369,212.8299784
5R,9,6,5R 9/6,255,210.6858903,202.9179176
5R,9,8,5R 9/8,255,202.9228646,195.2071792
5R,9,10,5R 9/10,255,194.0326132,186.8684652
5R,9,12,5R 9/12,255,182.7648432,177.5733408
7.5R,9,2,7.5R 9/2,244.613704,225.4081332,221.1557501
7.5R,9,4,7.5R 9/4,255,217.9882125,207.060387
7.5R,9,6,7.5R 9/6,255,211.2219315,193.787241
7.5R,9,8,7.5R 9/8,255,203.2723765,182.2651266
7.5R,9,10,7.5R 9/10,255,195.2170403,171.5645089
7.5R,9,12,7.5R 9/12,255,185.0244494,160.7317502
7.5R,9,14,7.5R 9/14,255,175.3559473,150.2970761
10R,9,2,10R 9/2,245.3705881,225.385586,218.9234737
10R,9,4,10R 9/4,255,218.4150676,200.9593032
10R,9,6,10R 9/6,255,212.0301666,185.0233774
10R,9,8,10R 9/8,255,204.6384475,170.2126466
10R,9,10,10R 9/10,255,198.179213,155.5068419
10R,9,12,10R 9/12,255,191.5990838,140.6407438
10R,9,14,10R 9/14,255,183.5910778,125.1417266
10R,9,16,10R 9/16,255,177.7522697,109.4086684
2.5YR,9,2,2.5YR 9/2,246.5998103,225.364124,215.0614485
2.5YR,9,4,2.5YR 9/4,255,219.3582117,194.5056232
2.5YR,9,6,2.5YR 9/6,255,214.1142982,175.5641943
2.5YR,9,8,2.5YR 9/8,255,207.9197284,156.92819
2.5YR,9,10,2.5YR 9/10,255,202.8519574,140.2935331
2.5YR,9,12,2.5YR 9/12,255,197.7959768,122.9772409
2.5YR,9,14,2.5YR 9/14,255,192.7575973,102.7349102
2.5YR,9,16,2.5YR 9/16,255,187.5924306,81.24919458
2.5YR,9,18,2.5YR 9/18,255,182.6432172,54.89610015
5YR,9,2,5YR 9/2,246.7247002,225.7791529,210.4780595
5YR,9,4,5YR 9/4,255,221.0721509,187.649354
5YR,9,6,5YR 9/6,255,216.787873,167.175606
5YR,9,8,5YR 9/8,255,212.4070472,146.674906
5YR,9,10,5YR 9/10,255,207.9123653,125.8559032
5YR,9,12,5YR 9/12,255,204.4327669,104.6384769
5YR,9,14,5YR 9/14,255,200.6870456,81.01509725
5YR,9,16,5YR 9/16,255,197.6075796,48.46092288
5YR,9,18,5YR 9/18,255,194.7556842,0
5YR,9,20,5YR 9/20,255,191.6076793,0
5YR,9,22,5YR 9/22,255,190.2755259,0
5YR,9,24,5YR 9/24,255,188.5863979,0
5YR,9,26,5YR 9/26,255,186.8368296,0
7.5YR,9,2,7.5YR 9/2,246.2359958,226.3689369,206.0974837
7.5YR,9,4,7.5YR 9/4,255,222.8684596,182.1144393
7.5YR,9,6,7.5YR 9/6,255,219.6874021,159.8459214
7.5YR,9,8,7.5YR 9/8,255,216.4659462,136.2543669
7.5YR,9,10,7.5YR 9/10,255,213.259812,112.2264688
7.5YR,9,12,7.5YR 9/12,255,210.4716606,88.17271195
7.5YR,9,14,7.5YR 9/14,255,208.3234107,59.08073592
7.5YR,9,16,7.5YR 9/16,255,205.9414728,0
7.5YR,9,18,7.5YR 9/18,255,204.4319769,0
7.5YR,9,20,7.5YR 9/20,255,202.9183226,0
7.5YR,9,22,7.5YR 9/22,255,201.9234304,0
7.5YR,9,24,7.5YR 9/24,255,201.2355901,0
7.5YR,9,26,7.5YR 9/26,255,200.2640578,0
10YR,9,2,10YR 9/2,244.1861062,227.427148,202.1435725
10YR,9,4,10YR 9/4,255,225.1335379,176.5891323
10YR,9,6,10YR 9/6,255,222.9475385,152.2363503
10YR,9,8,10YR 9/8,255,220.6992418,126.6634238
10YR,9,10,10YR 9/10,255,218.5521727,98.85094616
10YR,9,12,10YR 9/12,255,216.5936206,71.65583332
10YR,9,14,10YR 9/14,255,214.9773534,29.33270196
10YR,9,16,10YR 9/16,255,213.1779326,0
10YR,9,18,10YR 9/18,255,212.1707816,0
10YR,9,20,10YR 9/20,255,211.1848815,0
10YR,9,22,10YR 9/22,255,210.4601828,0
10YR,9,24,10YR 9/24,255,209.7474578,0
2.5Y,9,2,2.5Y 9/2,241.424641,228.585726,199.3964304
2.5Y,9,4,2.5Y 9/4,251.1985602,227.5172491,172.6845967
2.5Y,9,6,2.5Y 9/6,255,226.1071331,146.8515073
2.5Y,9,8,2.5Y 9/8,255,224.6709569,119.7934107
2.5Y,9,10,2.5Y 9/10,255,223.3646602,91.18618366
2.5Y,9,12,2.5Y 9/12,255,222.0142073,54.50753119
2.5Y,9,14,2.5Y 9/14,255,220.8763518,0
2.5Y,9,16,2.5Y 9/16,255,220.2257664,0
2.5Y,9,18,2.5Y 9/18,255,219.8881518,0
2.5Y,9,20,2.5Y 9/20,255,219.3616062,0
2.5Y,9,22,2.5Y 9/22,255,218.8314893,0
2.5Y,9,24,2.5Y 9/24,255,218.5466518,0
5Y,9,2,5Y 9/2,238.2674244,229.7559358,197.6532839
5Y,9,4,5Y 9/4,244.7341382,229.9036153,169.8471234
5Y,9,6,5Y 9/6,250.779439,229.6902733,142.0863365
5Y,9,8,5Y 9/8,255,229.3764137,113.0714492
5Y,9,10,5Y 9/10,255,228.975417,81.79098712
5Y,9,12,5Y 9/12,255,228.563446,33.9666223
5Y,9,14,5Y 9/14,255,228.1548303,0
5Y,9,16,5Y 9/16,255,227.8085738,0
5Y,9,18,5Y 9/18,255,227.6203497,0
5Y,9,20,5Y 9/20,255,227.3945605,0
5Y,9,22,5Y 9/22,255,227.1927637,0
5Y,9,24,5Y 9/24,255,227.2060015,0
7.5Y,9,2,7.5Y 9/2,235.5481619,230.7075012,196.5490283
7.5Y,9,4,7.5Y 9/4,240.156881,231.4620044,168.7459953
7.5Y,9,6,7.5Y 9/6,244.2024998,231.9665353,140.4379929
7.5Y,9,8,7.5Y 9/8,247.7618255,232.2643325,110.4581004
7.5Y,9,10,7.5Y 9/10,250.7336567,232.399056,77.5319107
7.5Y,9,12,7.5Y 9/12,253.4199233,232.4202137,20.93592329
7.5Y,9,14,7.5Y 9/14,255,232.4173006,0
7.5Y,9,16,7.5Y 9/16,255,232.3892518,0
7.5Y,9,18,7.5Y 9/18,255,232.4008361,0
7.5Y,9,20,7.5Y 9/20,255,232.1517391,0
7.5Y,9,22,7.5Y 9/22,255,231.9756901,0
10Y,10,2,10Y 10/2,255,255,222.5878883
10Y,10,4,10Y 10/4,255,255,192.6504258
10Y,10,6,10Y 10/6,255,255,165.7370636
10Y,10,8,10Y 10/8,255,255,133.8483382
10Y,10,10,10Y 10/10,255,255,102.8481583
